Date,SPX,AAPL,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANSS,APH,ATVI,AVGO,CDNS,CERN,CRM,CSCO,CTSH,CTXS,EA,FFIV,FLIR,FTNT,GLW,GRMN,HPQ,IBM,INTC,INTU,IPGP,IT,JNPR,KLAC,LDOS,LRCX,MCHP,MSFT,MSI,MU,MXIM,NTAP,NVDA,ORCL,QCOM,SNPS,STX,SWKS,TEL,TTWO,TXN,TYL,VRSN,WDC,XLNX,XRX,IXN,IGM,IGV,XNTK,XLK,XSD,VGT,RYT,XSW
2017-11-16,-0.42803169201854374,-0.39483889013205403,-0.1138652663131678,0.05918784207985718,-0.6480880213553398,0.34710970720017337,0.4550355138183543,-0.2102078708892883,-0.06391479977062361,-0.03488416144450276,0.011889135804345667,0.11546324977136453,0.016745500386631744,-0.2801405853000833,0.06596105632775612,2.9863554932050027,-0.8297867526086457,-0.20024362749152452,0.15436826011331226,-0.6877458208981688,0.00020821359246538164,0.06762250963661505,-0.1473447811064504,-0.5295090577847945,-0.06482721494692126,0.2921310067681377,-0.44336200974147066,0.22694302284542006,-0.23390258441988318,0.4728244515127776,0.019223093203962986,-0.007169095376333935,0.09953274131059128,0.018102912023889334,0.530494081136498,1.0910543592407036,0.5329287557840087,-0.23038419500220028,-0.19340498081136642,5.139673382391256,-0.4132044268543337,-0.04325142831256136,-0.11124075581489364,0.0988348620879543,-0.3188600187165077,0.757539181613047,-0.9257468075713753,0.25161783566596474,0.22046355057472125,-0.6087961362882044,-0.7483558871310227,-0.09338286911198325,0.4555455038849637,0.08839267808254046,-0.6117663469322562,-0.02687193505136592,0.055918101773438096,-0.7859766544725965,-0.057768150451403204,-0.4810544519298036,0.16965775317162995,1.4864847454882717,-0.5852382639729469
2017-11-17,0.5130008414773551,-0.2137202982335634,-0.009485885401958927,-0.023792099757633474,-0.31774069725376025,0.03216282576509915,-1.0381605442224742,0.47909866768601383,0.13125269433778777,-0.21804929618607444,0.048945494423503946,0.1324635764152748,-0.27706977938898186,0.057926909180746666,0.2402559242362927,0.04377577009167774,3.529930061684486,-0.896642899470745,-0.47176011843353,-0.8130592344348564,-0.47540367167439257,-0.07145682962450256,0.04255312350804921,-0.6043525806680455,0.12545572718768253,-0.020982164413679994,-0.9345697720065387,0.43126654601901854,-0.4644199797950091,-0.7603022548620348,-0.19229383084274482,0.16397443605916065,-0.27759583063249854,0.2744660994704877,-0.7377938738516429,0.4952358622374595,-0.16574780648998028,-0.0633402886504802,0.016509690277467515,-0.07777039010735683,0.009672689402032612,-0.14534687336318283,0.11306071530664612,0.3003542032224993,-0.023817208811304974,-0.23464127598838277,0.11884293490488275,0.16390059258842005,-0.7125677857812454,-1.0667678005493162,-0.33758087175194174,-0.06763313521774068,-0.6453150518025349,0.2421252369006873,1.1529521280396993,0.507584387263051,0.2016071104739742,-1.1389844735766843,1.1196171427220818,0.2102852800318837,1.0772089610781086,-0.6966200432094866,-0.7887218606329522
2017-11-20,0.26180321680154744,-0.542488486919474,-0.187833522546109,-0.35986732066794164,-1.0925362614643206,-0.13669887449840437,0.383639561460704,-0.22544363899845735,0.016725830626636407,0.006989094867463782,-0.09031992577571381,0.12774174060894225,0.02216572404846283,-0.11785325209354998,-0.20647121128573742,0.7217470305117122,0.6480605127144153,0.8243246288267404,-0.5187433839352459,0.6753913695024447,0.06867667148773265,-0.20891617332873394,0.003940851027552623,0.07200240143011756,0.28725455464402117,0.28714654069700823,-0.34074055408461185,0.3426916292044892,-0.11475085888649107,-0.1796045102894568,-0.5091211857873215,-0.02553177012237313,0.06609848445825478,-0.25999541942151283,0.48047567763799054,0.2718696483637689,-0.7940415560327366,0.4843119260540963,0.013265012631031331,0.4193535084040903,0.04785054940918325,-0.03254504732916732,-0.14861679944107004,-0.09544992134602223,-0.062128623778079525,0.5214855054814218,-0.20379985893526978,0.2624938212654779,-0.0741183322077101,0.6223330803639123,-0.2814422689558067,0.21443719013363632,0.33562553438953363,0.24114912984539094,0.5262935689978872,0.1192061404582821,-0.15195152661074887,0.27037551715175134,0.22676662141811157,0.40094242772863375,0.40204095426347003,0.26187740822106265,0.19902754531751626
2017-11-21,-0.36990313177609074,0.5222851460685022,-0.06627113713765218,2.5377627072556823,0.05822413317082362,-0.04770391727929785,-0.07106762984430097,-0.2730011841526479,-0.11025648447125269,-0.265245731166288,-0.04600430106491942,-0.3090535269109782,0.049256708916344843,-0.3005426926588605,0.06651884831580038,-0.2995852604042822,-0.12732427294066645,0.4807159012361642,-0.3450275651508038,0.3539888246473311,0.015560509807280003,-0.13109951586306773,-0.026759069810875592,-1.063919125430217,0.2818854077447997,0.1802494101571616,-0.2605299798559467,-1.0024254871229632,-0.18348235839485802,0.05466219373848121,0.16545119946121017,-0.10878991662071885,0.08102319383978772,0.08591530714190104,0.7216375913258577,-0.09232554910408285,0.6269306610285315,0.38090382642474757,-0.29393314233251316,-0.17205246669813656,-0.2264613865201681,-0.6353400433175626,-0.11992402081218667,0.051218268425303595,-0.03632790605219909,0.6807525321187384,0.7676285236700896,0.07290628657433275,-0.19666088343588736,-0.5073264150286463,0.01432892221161319,-0.37115837183599243,-0.32048112080343616,-0.09546631696997256,-0.8398049311937005,0.0011777293935281092,-0.23160217896039667,0.27696530787244783,-0.059589888150461755,0.040222768900860885,-0.4175022150083218,-0.30337711014645147,-0.0010020683034732145
2017-11-22,-0.1119206120583039,1.344238973758817,-0.15606482917282086,0.4767558622179913,0.20473719694556017,-0.016221776421090232,-0.6108532607649226,0.1890382222305849,0.3982876474319053,0.8071646185946428,-0.17155714787687443,0.03444453108590116,-0.2131359781898824,-0.6517022113094757,-0.14262948427434521,-0.25175170533348684,-0.04505536081622534,-0.327462265806839,0.15213315407844652,0.10172957834327882,-0.20943951847818407,-0.35044476730103935,0.1718955522642625,1.4918738640435734,0.6731461535170113,-0.011299436850081597,-0.2507018558045568,-0.026649992719608304,0.9183414363230641,-0.40933967165876306,-0.132804598838649,-0.017730408210925926,0.08719298828859047,0.3211433737646979,0.8299918450063051,0.21140540442560554,0.20146099624370725,-0.12137685140177036,-0.6082221454338022,0.2204410598713703,-0.022380008269919056,0.10615901213843193,0.2760488654832285,0.0001879736650101089,0.004065957924641033,0.3903570729039692,-0.6039008634632059,0.09775528493336058,-1.1589829421591218,0.24483480770885488,0.03135576042256302,-0.2567606869777785,-0.5568718156272839,-0.06590080287439934,-0.20800179272302072,0.12862282551018558,-0.07430694640888391,0.2520312386957941,-0.24127459007240917,-0.15078949801447103,-0.09902524893402538,-0.8160140230125194,-0.8483245078036515
2017-11-24,0.10471873102498035,-0.4428521555420332,0.05527558403909767,-0.022557146328908463,0.6073723825967288,0.00613931680921075,-0.3403511453301666,-0.09864533626466816,-0.08947604444412867,-0.6068752192302584,0.07877816149107474,0.5388946220502693,0.0762696950983808,-0.08433507361134568,-0.045167113731580874,-0.22287674888257533,0.13765648882459222,0.8111676565970698,0.13778228606582094,-0.43156030823918656,0.024394383682024203,0.029912016507465566,0.08818780324154908,-0.11362686939252249,-0.15880365471035862,-0.07905789067687376,-0.24557626663049065,0.02248115109825326,-0.01256591824885828,0.1305181775706811,-0.22148796321607866,0.010852052266393734,-0.028901167295875264,0.07900890477208432,-0.04209783974280725,0.2597833449518951,-0.09998979905045419,-0.07701164085478672,-0.01578580498486707,-0.0625855100529037,-0.03165626869424061,0.31998973516157087,0.04993603149342462,-0.23825279648792183,0.03865015744360501,-0.20076737676778647,0.06899985526768568,0.18018071146140896,0.6736444464111606,0.1628200120875467,-0.20814564379641629,0.12578641646296232,0.16051194306347855,0.32207581500625343,0.15697137086219118,0.1427181282117817,0.127159785145454,-0.3661303606627148,-0.11480707030807609,-0.10433122027486755,-0.1020877156664211,0.2622853087456594,0.825829934979028
2017-11-27,-0.2934215305050323,0.0597283905106941,0.16189702094690353,0.16130029972725712,0.7063146887524474,-0.11198923959827212,-0.508210228018195,0.603480951685204,0.1258012968147339,0.35421693282216093,0.02067314530542807,0.5684789769359985,-0.4862392569442859,0.27018154729585975,-0.05152338853239667,0.6664650851564219,0.14385878242791075,-0.19375731715116637,-0.0020129001982540093,-0.3622830215789058,-0.064993970333228,-0.015256986019584461,-0.32915810859624334,0.3672773059048026,0.03238883086250738,0.07761625141626376,-0.1773889096174262,0.0800893553255778,0.11127518494487307,0.9399221123352308,-0.14199986168488607,0.014957378206051102,-0.20440206911068665,0.380848140993135,1.2811742999090805,-0.6968060598806978,-0.7336265540883793,-0.7969373696979783,-0.3321381021885133,-0.03467433034604894,-0.1540981280991912,0.047423580224736465,-0.13754522681596426,0.49254276859182217,0.20463278835213353,0.6984429478591351,-0.11746429872086278,-0.09662637386797313,-0.5082347412110434,-0.051717662043424505,-0.011537754272247581,1.3846538352067868,0.026483253927450812,-0.21845363467372522,0.6599824563317677,0.6365557861024413,0.11517907849665265,0.09318378234134765,-0.7231340833147296,-0.4530325092498226,-0.5899357078549577,-0.21170949599330183,-0.2714261224261886
2017-11-28,-1.13614887191442,-0.6898217934108191,-0.0812886133868485,-0.15835455275490806,-0.5090364627758336,-0.018246858256019266,-0.02969141496728909,-0.7345757276399263,0.17103262722406654,-0.38146709564578357,0.010653745449641771,-0.7827616241710951,-0.11533377565515775,-0.048659349034464894,-0.06379159582536383,1.242733229786762,0.158192744937165,-1.1072835057062922,0.8342372106800712,-1.2875522862911117,0.1648805377285329,-0.14190252187310112,-0.4133812019035872,-1.273583199193856,0.43187965548372764,0.056055048185678066,-0.021946340709683564,0.09279272626298785,0.14109469617325185,0.5052659667902836,-0.5740948219559071,-0.2823058006883808,-0.4219316189285343,-0.06332343406684127,-1.369306092235112,-0.3577626614367305,-1.0162872505134182,-0.35001419943375556,0.2955705996091381,0.01689501052281936,-0.5545843831803888,0.09490974637232014,-0.028712242738579863,-0.22126339686528762,-0.2156874749809825,0.019843932129824708,0.18086094706958417,0.3621320275130624,0.40640282388812626,-1.280587225031337,0.10640137716054171,-0.06630349862655154,-0.5082600661181517,1.0837709621996774,0.0030522335564531792,-0.20897219923334717,0.1959693367186682,0.13643614946555985,-0.006183109227353356,-0.30439855541421645,0.23874093259454202,0.40452953333408126,-0.9752632310750753
2017-11-29,1.8739288341543476,0.7199323992576333,-0.439511597118358,0.08659452884256724,-0.5294120768646574,0.08249055010997665,-0.9232609531935296,0.2733227190072547,0.0888169440254531,-0.22560217345614048,-0.3101684811194902,0.28355208210980054,-1.1184560349784118,0.054584672625536124,-0.06764905769225495,0.3700216907253465,0.15900766401389047,-0.8250926467316018,0.019015679097755357,-1.3421020716117271,-0.3245238513663483,0.03401906556404832,-0.3672042371946656,0.7419317914333855,0.0285520606533641,0.44569555826486085,0.2686772602351906,-0.06232822042135871,0.32530421103641577,0.3289442345001152,-0.6589247068930758,0.4828305084101685,-0.008933892606467448,0.33603017856958906,0.3384486480115716,-0.2823810979348889,-0.9212366339416403,-0.8705944296627446,-0.1960381702372203,0.13728808102381854,-0.45317261866674513,0.2924116484314222,-0.12510097359100147,0.9001248834794441,0.2908536530220242,-1.2712999269593943,0.13819600377142177,-0.027216476743633852,-0.34890197429748965,-0.9546933172493409,0.06035876286706171,0.49883300437475614,-0.1827551240336395,0.46842006582837964,0.00819920370091109,0.15538911936601785,-0.6438185692117221,0.041439734840344966,-0.44067689605904403,0.1335095029490771,-0.006174975257170888,-0.13810353328855465,-0.6561402306141473
2017-11-30,1.6852217242166143,0.5842134804344421,0.4776100608588206,-0.005039877206412869,-0.14875749476825736,0.10215559774015091,-0.9097469538040197,0.008411560151960743,-0.08884140173931866,-0.3457274565752716,-0.03832295699184454,0.4115522861857021,0.23945319100087545,-0.21626367672680227,0.05311280438034894,-0.6235945037035998,-0.013806253422441687,-0.08756665640395936,0.13708064698364844,-1.1983610107809162,-0.11975612109353809,-0.12718757871564546,0.3114308812604214,0.607037718117488,-0.08998881292553601,0.013032123088063488,0.5747322887003443,0.2857993229078387,-0.09799999960010945,0.6298965322385731,1.9178724208455349,-0.24672303275948665,-0.17249095553363197,-0.6647565772214593,0.24037030957210026,-0.05102703290318753,0.3544930688153784,-1.5225195514478873,-0.14766977423195807,-0.08133964055498659,0.21160111966822664,0.3923214604955906,-0.15730547382564394,-3.1332149035484083,0.11123154873025572,0.7374593768580826,0.1319041887338188,0.0689700738237396,-0.3399985972184022,-0.6936650488984327,0.05340460265370326,-0.24905391864282428,-0.37942021250000824,0.496379886090062,0.7148974797131616,0.17292705099931768,0.33887185190866326,0.956929921026328,-0.4099162919628924,-0.34837374877003635,-0.4492287705541897,0.33908529098585244,0.032340374723668665
2017-12-01,-0.17254913902224903,0.23744669056312337,-0.09958254939482628,0.055889142488766023,-0.12073203483101813,-0.01355748540394877,-0.08243207451145683,-0.016034675635981457,0.14947096422539222,0.4703673187725673,0.15614611472908704,-0.21911584294845313,0.024890784693734576,0.162259317191132,0.05941949788733463,0.5003886339846083,-0.14988075932252934,-0.9247988885752231,0.3196746234676947,0.4971751525441495,-0.09263744569665112,-0.04247881580053177,0.6570821480904299,1.0458190377209735,0.0036740887918553867,0.2013602996184352,0.026307805233987007,-0.04983415517352077,-0.33155942833218355,-0.24431857056075962,-0.7022954005944684,-0.5971774021530838,0.673432611587441,-0.24420647118315306,-0.9859404805056644,-0.1481547207126869,0.401154421335961,0.08775265968896843,-0.06899594168842975,5.149105039922255e-05,-0.06698501839749234,0.734425881332606,-0.14859641316954542,-0.2162493583822324,-0.1780892246144444,0.5657380656160205,-0.17298023266782844,-0.049024232100858274,0.3166108095063028,0.11758285128029812,-0.06113613031862812,-0.15216815266816053,-0.5634204408136994,0.13750761689824126,0.050546040323682415,0.02495168638761747,0.12027806972946696,-0.13537728846581049,-0.10650592277825482,-0.03334451271208376,-0.18298894985861303,-0.08963748754532995,0.7368449515046162
2017-12-04,1.1494644952841893,1.0516418394916607,-0.8382642574174335,-0.1966318927635764,1.001966874056211,0.1972533700180879,0.14680931470714936,-0.5704538705663261,0.2677164729224366,0.14370066781877752,-0.4406189431395507,-0.02565903683782976,-0.4284743726648991,0.11600160383741331,-0.6535444002124132,0.5075547468948131,-0.014279198537236379,0.3314052621464686,-0.6027809538672586,0.005204513732051446,0.026737276652251698,0.03112349681697996,-0.7006014018744193,0.34160826084557433,-0.16873424662319345,0.4491818311037916,0.5502246776465777,-0.1369380037137139,-2.382453509448112,0.6134935402553311,0.5354758517524801,-0.040336520143802984,-1.32689232655516,0.1885698551395422,-1.5326455277039808,0.5919351350852564,-0.9714104703794038,-0.21307798109187542,0.36240981176973386,0.07381858194887285,-0.3362952751410002,-0.43246204041202896,-0.029263982140524402,0.6793503982130455,-0.06732988392904823,0.1867814945101797,-0.1985470105029378,0.512281164006057,0.32220069707190646,-1.175101318134495,0.21736942710847065,0.033168868901569254,1.0316334138985592,-0.33271659505673734,-0.7065897021277405,0.09173246493577739,-0.5258144553492675,1.2894136907464222,-0.2826628315175655,0.3191743260049094,-0.01452604338015092,0.10054961516477635,-0.8493818017737462
2017-12-05,-0.8249103963989294,-0.13147061809912863,-0.16603689503893518,-0.001960510709682636,-0.12307453819150017,-0.020809438758065693,0.27288214815226125,-0.16966842049419617,-0.18462595732776385,0.3875552515552858,0.3548563926533343,-0.10346566178446658,0.10801679530543584,-0.09179454448793946,-0.13086521473245752,-0.5862344176461278,-0.04965173938829765,-0.236034595349494,-0.16180986359067434,0.06539700329193374,-0.17284761338674406,0.1380361794352256,0.0467912319639057,-0.5198243478595501,-0.05082767218865017,-0.29028967349230417,-1.0773939303000686,-0.048809754903636815,0.17393294645749746,0.0984642880532339,0.44811149821239776,-0.3790151387033437,0.22650057594093098,-0.05273900087325093,0.030450701422502013,-0.24614600897514488,2.0821144652166375,0.8676644031004147,0.12158605691770626,-0.02329714267326905,0.09610727001005993,-0.2860444661266986,-0.03059901855946741,0.28136274149539287,0.05641789000296858,0.24573716172252869,0.36814054154500353,-0.43852174846670394,0.7493521053147302,0.06661013322004963,0.04767054742306891,-0.1743121066515477,0.14826773442479502,0.12648620413835182,0.4115226332516399,0.21077625421624982,-0.07813938390962763,-0.6763199434510111,0.07236482212713896,-0.16951472496155678,-0.3668379232713182,0.007297877875099585,0.7619489576902339
2017-12-06,-0.41857578094443726,-0.7383543255728873,0.6683757337388173,-0.06193428600135736,-0.05379962017370806,-0.23071847268950885,0.38343631554777435,0.10315709152923969,-0.06387258285779168,0.7520260750790756,0.33083059486835675,0.013620093620295,-0.03609512713556968,0.14323032639657687,-0.14125237676130029,-0.06144073243869872,0.29996293769481885,0.2801159277395267,0.09853703555873067,0.4657095002866022,-0.038395801336589194,-0.004715790416533407,1.0228150463878576,0.28942857809950734,-0.17246650397894583,-0.3299377116700432,-0.29035551360497197,0.21180134301310494,-0.2193739448099759,-0.5200726304923694,-0.43250200687697854,0.15000415086280264,0.8510042017868441,0.2733392189739563,0.31400559290885566,-0.3243275756283014,-0.23782233759299756,-0.11556688571084445,-0.32695603893109815,0.09177603397215305,-0.06302537636382338,0.30987373710630617,-0.04629748045274297,-0.4792253375640079,0.05873294951761118,0.8125717271867351,0.464626325737734,0.0677543127831356,-0.5318387062674189,0.7192361696948057,0.15416843596207042,0.05055913076110042,-0.30488182101387235,0.29097660494300687,0.47906665079121297,-0.02323506607412974,0.22456804800316613,-1.2305294398947897,-0.20884741423018513,-0.6492136682031818,-0.23446979621300876,-0.07011044515997894,-0.06062104128268756
